index,count_matched,matched_0,matched_1,matched_2,matched_3,matched_4,matched_5,matched_6,matched_7,matched_8,matched_9,matched_10,matched_11,matched_12,matched_13,matched_14,matched_15,matched_16,matched_17,matched_18,matched_19,matched_20,matched_21,matched_22,matched_23,matched_24,matched_25,matched_26,matched_27,matched_28,matched_29,matched_30,matched_31,matched_32,matched_33,matched_34,matched_35,matched_36,matched_37,matched_38,matched_39,matched_40,matched_41,matched_42,matched_43,matched_44,matched_45,adjacent_0,adjacent_1,adjacent_2,adjacent_3,adjacent_4,adjacent_5,belong_0,belong_1,belong_2,belong_3,belong_4,belong_5,belong_6,belong_7,belong_8,belong_9,belong_10,belong_11,belong_12,belong_13,belong_14,belong_15,belong_16,belong_17,belong_18,belong_19,belong_20,belong_21,belong_22,belong_23,belong_24,belong_25,belong_26,belong_27,belong_28,belong_29,belong_30,belong_31,belong_32
w144066375,1.0,DEBY_LOD2_4903815_0dcb872e-cd4f-41ba-9b3b-469ce35f74ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w1108040540,1.0,DEBY_LOD2_4955007_1af798a8-4200-47f6-bb98-0f32aef9e24f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w422234751,2.0,DEBY_LOD2_4956902_d2b61c80-f5b5-42f1-9eef-e494366c81e4,DEBY_LOD2_4956903_d0b26fbd-6f7d-48d1-a8cb-817fd5af2920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w144135885,1.0,DEBY_LOD2_4956901_4d138535-bebf-4006-a19f-b7de0ffc7c9e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w283850482,1.0,DEBY_LOD2_4956908_305be838-e3e2-47b6-ae60-331c54ff4932_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w144135890,1.0,DEBY_LOD2_4956909_33d4461c-09b3-4472-80a4-edd6cb5f8836_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w144173138,1.0,DEBY_LOD2_4955065_0c2aeaf6-9deb-4c42-acd7-10b46870b77f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DEBY_LOD2_4956257_a8b4246f-8f55-439d-af45-b6b15b97f7f7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w144173126,1.0,DEBY_LOD2_4955060_536589ab-59e9-4760-ab2f-133702c7c64f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w144173140,1.0,DEBY_LOD2_4955062_5a5647cf-648e-443f-b4b4-c7dce2270c9b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w144173127,1.0,DEBY_LOD2_4955063_e68ac3f1-f4a0-4b06-9b87-0b3eb8fffc7d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w144173130,2.0,DEBY_LOD2_4955398_a22e5040-941f-409b-90ad-9fc0f30e7c30,DEBY_LOD2_4955061_6f8261ba-986a-4860-a4be-b45d0b9400da,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w144173135,1.0,DEBY_LOD2_4955064_944bf863-c183-4f9a-993d-9a7a671a9c08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w278947902,1.0,DEBY_LOD2_4957464_1bce35d6-8bc5-47b7-af7d-c9956753885b_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w150528437,1.0,DEBY_LOD2_4955705_81907e7f-6f72-4c99-81d9-187630fb96d0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w240286272,1.0,DEBY_LOD2_4956621_93dd0dfe-4e79-437a-a0fb-ba8abffdd4ff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w150797475,1.0,DEBY_LOD2_4958374_d8ec4114-41ec-4eae-bf3f-bd460ad0dfb0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w775403730,2.0,DEBY_LOD2_4905860_1b81f1c6-a977-4e53-b3a1-49de1a717b8a,DEBY_LOD2_4905862_aef38317-b188-4587-9076-7ae9e03a284b_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w156840541,1.0,DEBY_LOD2_4903905_d82569b3-ef06-45df-b9d0-5c42857fb089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DEBY_LOD2_4903906_54086928-8e32-45cb-a669-aed1bd4ccec2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w424085010,2.0,DEBY_LOD2_18272080_97b12924-2c98-4e72-888e-e30564712a0a,DEBY_LOD2_4906498_dce3864d-f402-4b6f-9c2b-e455dd1e568f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w160225888,1.0,DEBY_LOD2_4904732_478c7622-8364-47a4-a283-9672a4994b00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w160225897,1.0,DEBY_LOD2_4906129_cfbbddb0-960a-45ca-b804-d9acbd10eb2f_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w160225901,1.0,DEBY_LOD2_4906255_3d081475-32ed-4321-ba6c-b30f15d816b1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DEBY_LOD2_42364329_0d463600-ebe5-48e2-8c71-85b96ebf28d5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w225569500,1.0,DEBY_LOD2_4906258_9c7654c1-7823-4f06-b522-b9c50e4faab7_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w160225911,1.0,DEBY_LOD2_4906253_532ce6c8-69e4-4d61-9691-3c7a4aea74b9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w169351895,2.0,DEBY_LOD2_4904114_6ea58de5-9ef6-4613-aa43-181484d70a75,DEBY_LOD2_4904112_ec17307b-0593-4444-87a3-4dabf4078ed1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DEBY_LOD2_4904115_ecd8614c-1774-47a5-a136-0521292ead42,DEBY_LOD2_4905020_98ffb7f8-ced3-480d-80c4-3414b810714b,DEBY_LOD2_4905004_f3cdd56f-c949-4f4e-a89c-a7e8ae7c6190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w172805776,1.0,DEBY_LOD2_8568405_29ee8552-3f0d-47e7-a79a-97b825348899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w172805777,2.0,DEBY_LOD2_60115_c1859a88-b9f2-4c74-ad50-94e0e5db0510,DEBY_LOD2_4959782_f57fd4dc-c3f1-4188-8332-c31434a634b3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w241324045,1.0,DEBY_LOD2_4959424_319deaa9-2415-4023-bb95-847da7a88979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w172805780,1.0,DEBY_LOD2_4959370_650f5536-d342-4d77-b8c0-fc66cf51f056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w172993481,1.0,DEBY_LOD2_60123_0c26a01d-8cd0-45dd-a447-aec00fe52c91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w172993482,1.0,DEBY_LOD2_4905753_43f41283-8e0c-496b-b041-ecd5c64baca6_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DEBY_LOD2_52670881_bed49339-b54c-4f72-906b-12994ecdd9e2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w172993483,1.0,DEBY_LOD2_4905756_d96c011b-6c09-4b16-9b44-a029964c7fe7_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DEBY_LOD2_104579347_6b37561b-d20f-4bdc-8ab7-c7ae95e3736e_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w172993484,1.0,DEBY_LOD2_4905757_45227dfd-1446-45f8-aa89-cd0fb5eefd9e_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DEBY_LOD2_104579347_6b37561b-d20f-4bdc-8ab7-c7ae95e3736e_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w172993486,2.0,DEBY_LOD2_52670883_641d4fc4-1ca3-4d91-969b-b7a676f70696_2,DEBY_LOD2_104579345_73c0067d-35d7-4251-af75-6288cebad411_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DEBY_LOD2_52670885_39978644-ea5a-4172-8f5b-d410e781078c_2,DEBY_LOD2_104573846_588cab00-7b3b-4772-8cc4-36047b686242_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w179090935,1.0,DEBY_LOD2_4904961_768ce4ab-70bd-43ac-8b8f-bfdf2f059302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w183873316,1.0,DEBY_LOD2_4906584_f2afd8c3-e75c-498d-a9cd-64623ab0ceab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w191563474,1.0,DEBY_LOD2_4956134_a96f4451-1b79-446c-a3a7-366c48cece33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w193280381,1.0,DEBY_LOD2_4954893_2c1ccd21-932e-44ff-a3c9-d5180c18162b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w193280382,1.0,DEBY_LOD2_42761005_b5407b5c-45ff-4205-918b-92ac83d4cda6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w239241456,1.0,DEBY_LOD2_4863442_793f3af8-2ca0-4049-a648-514294ec5a88_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DEBY_LOD2_107384908_525fd190-d0cd-48d5-9cda-36d482afccc3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w201604784,1.0,DEBY_LOD2_4903945_828c93b1-c0b8-4732-95db-3e938f4d6bb9_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w216244919,2.0,DEBY_LOD2_4903924_715a93bb-8d38-47c7-b37b-fa148d880296,DEBY_LOD2_4904919_8a5bde3f-ba7b-429c-a8b8-3ca62bcaa652_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DEBY_LOD2_42363881_6cdfd8d7-4b01-4ff5-8fee-de6415a575bd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w239137508,1.0,DEBY_LOD2_4863479_4fe6f289-1d72-455d-8700-2527808116b6_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w216626422,1.0,DEBY_LOD2_4863476_497c74c4-5585-443b-8ed2-de0ac01f4157_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DEBY_LOD2_60213_f23cea6d-d8c0-4c03-bed0-19b4f445efaf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w216626423,1.0,DEBY_LOD2_4863473_e04027d0-a5b3-4826-beac-7926c8e6398b_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DEBY_LOD2_60213_f23cea6d-d8c0-4c03-bed0-19b4f445efaf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w406141836,1.0,DEBY_LOD2_4863473_e04027d0-a5b3-4826-beac-7926c8e6398b_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DEBY_LOD2_60213_f23cea6d-d8c0-4c03-bed0-19b4f445efaf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w217617656,2.0,DEBY_LOD2_4907506_6488b825-c22e-4da3-b445-1b0dea55c8d1,DEBY_LOD2_4907505_b14c16eb-0ed3-48c4-831a-77371a910aac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w236022373,1.0,DEBY_LOD2_4907589_712fa768-b5f6-4525-859a-da7f99a76411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DEBY_LOD2_4908377_cc76d510-9b4d-4ede-97a0-c3270e318b3e,DEBY_LOD2_4908378_0ce7d354-1282-4f1b-954e-c1d08d0e36c4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w217785279,1.0,DEBY_LOD2_8573606_f7ade8fc-e035-43ee-b7e7-1323717be1aa_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DEBY_LOD2_4908380_dd50f9ec-c1e1-4cc1-82a2-d2c04543fde1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w219027188,1.0,DEBY_LOD2_4957326_89c35508-0cca-473c-8fc5-824316f34f75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w219027194,1.0,DEBY_LOD2_4958249_9bcdd91c-90a9-4fe5-ad8c-d951cdae531b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w219027197,1.0,DEBY_LOD2_4957682_5684c947-66ac-44bc-94a6-22d3b5f1116e_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w219291021,1.0,DEBY_LOD2_104572838_a5180d0c-53f2-465e-8933-30b289b948b0_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w219431657,1.0,DEBY_LOD2_4958532_9d4c4c03-3239-488e-aca4-11faa57ac63b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w219431661,1.0,DEBY_LOD2_4958531_198a1dae-1de9-41a7-879e-0f3176f2ec02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w219431662,1.0,DEBY_LOD2_4958527_8f5df9ee-4e0a-43f9-b2de-c7d84db0b50c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w219431663,1.0,DEBY_LOD2_4958526_789fe8d9-b84b-43f5-8d6b-127c0b73c6a8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w219431665,1.0,DEBY_LOD2_4958528_2085dc84-647f-4836-8aa5-0d062b240742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w219431664,2.0,DEBY_LOD2_4958530_98551cd9-7b79-4501-9eac-a3e06393e357,DEBY_LOD2_4958529_f4c61726-c23a-4fa9-a6a8-acd97648810a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w219431669,2.0,DEBY_LOD2_4956920_59299854-df4d-406d-88b6-7a536bee8026,DEBY_LOD2_4956921_b9d7bff7-a99a-491b-8af9-f9eceb45c7a3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w225569501,2.0,DEBY_LOD2_4906833_719fe1a5-f07f-4cdf-a7cf-4f224a522069,DEBY_LOD2_4906042_00e7cd4a-f0f8-425e-bb8f-12ddf217e7a0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w237981768,1.0,DEBY_LOD2_4906035_4d19922f-a08c-43ec-ae57-3b472d3fe1a1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w225569454,2.0,DEBY_LOD2_4906262_8b52a114-e42d-414e-b55e-69c4fa6d20e2,DEBY_LOD2_4906260_813b6adb-552b-4b31-a213-699afb40cafa_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DEBY_LOD2_8573570_b8c88dc0-f5b4-49b7-8fc4-c18be55c1ef8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w225569494,1.0,DEBY_LOD2_4906259_a98b51b5-af11-4abb-bf2d-c940b0600d94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w225569498,2.0,DEBY_LOD2_4906259_a98b51b5-af11-4abb-bf2d-c940b0600d94,DEBY_LOD2_4906261_e8467467-bcc3-49b9-996f-e8607ce2767d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w225569456,1.0,DEBY_LOD2_4906267_94640508-7c7c-47bc-b21c-9baf5c5730f9_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DEBY_LOD2_8573571_1e7476ee-bcb9-43c9-8a22-cfc62c273d92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w225569487,1.0,DEBY_LOD2_4906270_b749cb57-dc67-4788-a38f-e275e94fbcb3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DEBY_LOD2_42364325_40030916-55d1-4d18-a980-5caff401b1e0_2,DEBY_LOD2_8573571_1e7476ee-bcb9-43c9-8a22-cfc62c273d92,DEBY_LOD2_4906891_dbba877c-f067-4717-8909-137e96072736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w225569486,1.0,DEBY_LOD2_8573576_89736ca9-0f11-40f7-9009-3e7518ad9d28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w225569497,1.0,DEBY_LOD2_4906269_edf999f8-5773-4ed3-9d11-ebfaf541458a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w225569458,2.0,DEBY_LOD2_4906257_fffb3fc5-5d3a-4924-927b-f274d58cd8ae,DEBY_LOD2_4906887_d5cbad7a-2bc8-4810-802b-11e03dfaed6e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DEBY_LOD2_4906256_be610ae1-959d-4439-8209-449162077471,DEBY_LOD2_42364327_1478f094-5ecd-401e-a19d-7892a16184ed_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w225569484,1.0,DEBY_LOD2_4906237_b6ff82f2-f789-4e5e-bc5a-749a7098df0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w225569502,1.0,DEBY_LOD2_4906232_f498a3ba-6071-42b6-a987-5705665487cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w225569463,4.0,DEBY_LOD2_8573572_d21bcc73-69bf-4e5a-b742-86acabbd3e60_2,DEBY_LOD2_8573574_fe890f22-29e4-4c60-ba2a-9950e71a4b24_2,DEBY_LOD2_8573575_6106e307-3899-4a8d-a689-74f6f5df393b,DEBY_LOD2_8573573_0eeda066-44a1-4d95-9ec1-a33fe0ad71eb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DEBY_LOD2_8573570_b8c88dc0-f5b4-49b7-8fc4-c18be55c1ef8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w225569493,1.0,DEBY_LOD2_4906229_9b678355-8bdb-4c0c-a9e2-6dbd17b57fbd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w225569475,1.0,DEBY_LOD2_4906277_7b85c707-1d10-43d4-a0c2-72d8f19ed488_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w225569466,1.0,DEBY_LOD2_4906040_0d600035-55f9-47fd-aed5-35bd79c0ff69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w225569471,1.0,DEBY_LOD2_4906233_5ff39d09-516c-402d-8f46-d82b34fd790b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w225569492,1.0,DEBY_LOD2_4906239_8b9036de-545e-4d32-b897-613763327113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w225569467,1.0,DEBY_LOD2_4906236_a74c9467-9d3e-402c-ace8-546f74ae7742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w225569472,1.0,DEBY_LOD2_4906272_9e504b11-2898-4ccc-822d-2e3603867b37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w225569469,1.0,DEBY_LOD2_4906273_01cd6166-39e2-4b27-a3b4-5b80dbfbc405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DEBY_LOD2_107807037_abd33a3b-1aa1-42a3-be49-1cc831d76866_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w225569491,1.0,DEBY_LOD2_4906231_d9ade0df-1996-4066-8969-d7d61d131d46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w225569495,1.0,DEBY_LOD2_4906271_ba72560f-a238-48c4-9fde-e49eed528657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w225569474,1.0,DEBY_LOD2_4906019_faa2b2c7-2be5-4f37-a534-cfd0141a4e6a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DEBY_LOD2_4906830_d419d032-edfe-4d35-8b03-d37998bd7295,DEBY_LOD2_4906033_14db5420-e9a9-45a5-b376-8936b60a04a5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w225569485,2.0,DEBY_LOD2_4906276_c657898e-a468-4ef4-856f-4a1402f1e164_2,DEBY_LOD2_4906275_0022bbdf-7e26-4662-b162-1e8a3bbe01af,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
